Line#,Date,"Wind Direction (S-WDA 21198259:21167037-1), *, RX3000_BRW1","Wind Speed (S-WSB 21198259:21176861-1), m/s, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21181033-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21206909-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398709-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398712-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398715-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398715-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21401801:21206912-1), m/s, RX3000_BRW4","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4","Wind Direction (S-WDA 21401801:21350820-1), *, RX3000_BRW4","Wind Speed (S-WSB 21401801:21350910-1), m/s, RX3000_BRW4","Wind Speed (RXW-WCF 21401800:21206910-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21206910-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398719-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398719-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398724-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398724-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398729-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398729-3), *, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398733-3), *, RX3000_BRW5","Wind Direction (S-WDA 21401800:21350825-1), *, RX3000_BRW5","Wind Speed (S-WSB 21401800:21350894-1), m/s, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398733-1), m/s, RX3000_BRW5","Wind Direction (S-WDA 21401803:21350855-1), *, RX3000_BRW6","Wind Speed (S-WSB 21401803:21350915-1), m/s, RX3000_BRW6"
6473,09/03/22 02:00:00,303,0.0,,,1.0,105,0.0,86,0.0,234,0.0,274,0.3,156,46,0.0,,,,,,,,,,,,,97,1.5
6474,09/03/22 02:30:00,305,0.0,,,1.3,114,0.0,88,0.0,229,0.0,278,0.3,140,67,0.0,,,,,,,,,,,,,83,2.0
6475,09/03/22 03:00:00,313,0.0,,,1.3,115,0.0,97,0.0,229,0.0,281,0.3,145,79,0.0,,,,,,,,,,,,,93,2.0
6476,09/03/22 03:30:00,310,0.0,,,1.0,115,0.0,97,0.0,226,0.0,284,0.3,153,69,0.0,,,,,,,,,,,,,107,1.5
6477,09/03/22 04:00:00,299,0.0,,,1.0,115,0.0,97,0.0,225,0.0,285,0.0,161,86,0.0,,,,,,,,,,,,,94,1.5
6478,09/03/22 04:30:00,305,0.0,,,1.3,117,0.0,97,0.0,223,0.0,285,0.3,153,95,0.0,,,,,,,,,,,,,88,1.5
6479,09/03/22 05:00:00,285,0.0,,,1.0,114,0.0,97,0.0,233,0.0,286,0.0,157,114,0.0,,,,,,,,,,,,,108,1.5
6480,09/03/22 05:30:00,344,0.0,,,1.3,121,0.0,97,0.0,227,0.0,289,0.0,153,206,0.0,,,,,,,,,,,,,128,1.0
6481,09/03/22 06:00:00,261,0.0,,,0.3,125,0.0,97,0.0,270,0.0,289,0.0,150,250,0.0,,,,,,,,,,,,,152,1.0
6482,09/03/22 06:30:00,212,0.0,,,0.0,124,0.0,101,0.0,333,0.0,289,0.0,154,216,0.0,,,,,,,,,,,,,183,0.5
6483,09/03/22 07:00:00,219,0.0,,,0.0,124,0.0,101,0.0,336,0.0,291,0.0,154,247,0.0,,,,,,,,,,,,,181,0.0
6484,09/03/22 07:30:00,263,0.0,,,0.0,122,0.0,124,0.0,18,0.0,291,0.0,154,268,0.0,,,,,,,,,,,,,181,0.0
6485,09/03/22 08:00:00,230,0.0,,,0.0,122,0.0,125,0.0,320,0.0,292,0.0,154,295,0.0,,,,,,,,,,,,,181,0.0
6486,09/03/22 08:30:00,250,0.0,,,0.0,124,0.0,118,0.0,31,0.0,293,0.0,154,321,0.0,,,,,,,,,,,,,183,0.0
6487,09/03/22 09:00:00,277,0.0,,,0.0,124,0.0,93,0.0,29,0.0,293,0.0,154,344,0.0,,,,,,,,,,,,,183,0.0
6488,09/03/22 09:30:00,277,0.0,,,0.0,124,0.0,108,0.0,49,0.0,293,0.0,154,344,0.0,,,,,,,,,,,,,183,0.0
6489,09/03/22 10:00:00,277,0.0,,,0.0,124,0.0,129,0.0,38,0.0,292,0.0,154,344,0.0,,,,,,,,,,,,,183,0.0
6490,09/03/22 10:30:00,277,0.0,,,0.0,124,0.0,125,0.0,46,0.0,292,0.0,154,344,0.0,,,,,,,,,,,,,183,0.0
6491,09/03/22 11:00:00,277,0.0,,,0.0,124,0.0,125,0.0,46,0.0,292,0.0,154,344,0.0,,,,,,,,,,,,,183,0.0
6492,09/03/22 11:30:00,277,0.0,,,0.0,124,0.0,125,0.0,27,0.0,292,0.0,154,344,0.0,,,,,,,,,,,,,183,0.0
6493,09/03/22 12:00:00,277,0.0,,,0.0,124,0.0,125,0.0,334,0.0,291,0.0,154,324,0.0,,,,,,,,,,,,,183,0.0
6494,09/03/22 12:30:00,265,0.0,,,0.0,117,0.0,124,0.0,357,0.0,291,0.0,154,314,0.0,,,,,,,,,,,,,181,0.5
6495,09/03/22 13:00:00,240,0.0,,,0.0,115,0.0,119,0.0,302,0.0,291,0.0,154,298,0.0,,,,,,,,,,,,,167,1.0
6496,09/03/22 13:30:00,216,0.5,,,0.3,122,0.0,119,0.3,295,0.0,291,0.0,153,275,0.0,,,,,,,,,,,,,152,0.5
6497,09/03/22 14:00:00,220,0.5,,,0.0,115,0.0,119,0.3,329,0.0,291,0.0,152,268,0.0,,,,,,,,,,,,,156,0.5
6498,09/03/22 14:30:00,227,0.5,,,0.0,114,0.0,118,0.3,354,0.0,289,0.0,149,236,0.0,,,,,,,,,,,,,168,1.5
6499,09/03/22 15:00:00,225,0.5,,,0.0,330,0.3,114,0.7,354,0.0,289,0.0,135,326,0.0,,,,,,,,,,,,,174,1.0
6500,09/03/22 15:30:00,220,0.5,,,0.0,324,0.0,102,0.3,345,0.0,291,0.0,132,35,0.0,,,,,,,,,,,,,174,1.0
6501,09/03/22 16:00:00,222,1.0,,,0.0,13,0.0,100,0.7,345,0.0,291,0.0,117,18,0.0,,,,,,,,,,,,,183,2.0
6502,09/03/22 16:30:00,248,0.5,,,0.3,309,0.7,111,0.7,3,0.0,289,0.0,111,42,0.0,,,,,,,,,,,,,185,1.5
6503,09/03/22 17:00:00,306,0.0,,,0.0,303,1.0,117,0.3,21,0.0,289,0.0,115,39,0.5,,,,,,,,,,,,,190,2.0
6504,09/03/22 17:30:00,240,1.0,,,0.7,300,1.3,117,1.3,7,0.0,289,0.3,101,32,1.0,,,,,,,,,,,,,195,3.5
6505,09/03/22 18:00:00,299,0.5,,,0.3,293,1.3,119,1.0,21,0.0,288,0.3,91,29,0.5,,,,,,,,,,,,,198,3.5
6506,09/03/22 18:30:00,253,1.0,,,0.3,305,1.0,118,1.0,8,0.0,288,0.0,102,27,0.5,,,,,,,,,,,,,205,3.5
6507,09/03/22 19:00:00,250,1.0,,,0.3,296,1.0,122,1.0,13,0.0,288,0.0,105,18,0.5,,,,,,,,,,,,,202,3.0
6508,09/03/22 19:30:00,303,0.5,,,0.3,306,1.3,115,0.7,25,0.0,288,0.0,101,34,0.5,,,,,,,,,,,,,206,3.0
6509,09/03/22 20:00:00,260,0.5,,,0.3,300,1.0,119,0.7,6,0.0,286,0.0,108,25,0.5,,,,,,,,,,,,,199,3.0
6510,09/03/22 20:30:00,243,0.5,,,0.3,302,1.0,118,1.0,357,0.0,285,0.0,98,25,0.5,,,,,,,,,,,,,197,3.0
6511,09/03/22 21:00:00,289,0.5,,,0.3,305,1.0,117,0.7,18,0.0,285,0.0,98,25,0.5,,,,,,,,,,,,,195,3.5
6512,09/03/22 21:30:00,309,0.5,,,0.3,305,1.3,118,1.0,41,0.0,284,0.0,112,27,1.0,,,,,,,,,,,,,202,3.0
6513,09/03/22 22:00:00,313,1.0,,,0.3,314,1.7,117,1.0,44,0.0,282,0.0,108,25,0.5,,,,,,,,,,,,,204,3.5
6514,09/03/22 22:30:00,299,1.0,,,0.3,299,1.3,115,1.0,29,0.0,281,0.3,98,29,1.0,,,,,,,,,,,,,201,4.0
6515,09/03/22 23:00:00,254,1.5,,,0.7,303,1.0,110,1.3,4,0.0,281,0.3,105,15,0.5,,,,,,,,,,,,,190,3.5
6516,09/03/22 23:30:00,248,1.0,,,0.7,300,1.3,114,1.3,4,0.0,281,0.3,114,32,1.0,,,,,,,,,,,,,192,3.5
6517,09/04/22 00:00:00,234,1.5,,,0.7,302,1.3,111,1.7,4,0.0,282,0.3,114,17,1.0,,,,,,,,,,,,,192,3.5
6518,09/04/22 00:30:00,233,1.5,,,0.7,302,1.7,112,1.3,358,0.0,284,0.3,117,31,1.0,,,,,,,,,,,,,188,3.5
6519,09/04/22 01:00:00,233,2.0,,,0.7,302,1.3,119,1.3,358,0.0,265,0.3,112,309,0.5,,,,,,,,,,,,,183,4.0
6520,09/04/22 01:30:00,230,2.0,,,0.7,298,1.7,118,1.7,358,0.0,268,0.7,124,278,1.0,,,,,,,,,,,,,178,4.5
6521,09/04/22 02:00:00,230,2.0,,,0.7,302,1.7,115,1.7,351,0.0,286,0.3,115,272,1.0,,,,,,,,,,,,,184,4.5
6522,09/04/22 02:30:00,232,2.0,,,1.0,298,1.7,115,1.7,352,0.0,277,0.7,118,289,1.0,,,,,,,,,,,,,188,4.5
6523,09/04/22 03:00:00,254,2.0,,,1.3,299,2.0,115,1.7,4,0.0,274,0.3,117,24,1.5,,,,,,,,,,,,,198,5.0
6524,09/04/22 03:30:00,240,2.0,,,1.3,300,2.0,121,2.0,3,0.0,286,0.7,111,29,1.5,,,,,,,,,,,,,197,5.0
6525,09/04/22 04:00:00,243,1.5,,,1.0,300,1.7,119,1.7,3,0.0,291,0.3,107,28,1.5,,,,,,,,,,,,,198,4.5
6526,09/04/22 04:30:00,288,1.0,,,0.7,300,1.7,119,1.3,20,0.0,293,0.3,105,27,1.5,,,,,,,,,,,,,199,4.5
6527,09/04/22 05:00:00,312,1.0,,,0.3,300,1.7,117,1.0,24,0.0,295,0.3,97,28,1.0,,,,,,,,,,,,,201,4.0
6528,09/04/22 05:30:00,314,1.0,,,0.3,302,1.7,117,1.0,48,0.0,296,0.0,105,24,0.5,,,,,,,,,,,,,208,3.5
6529,09/04/22 06:00:00,309,0.5,,,0.3,306,1.3,118,0.7,25,0.0,296,0.0,95,24,0.5,,,,,,,,,,,,,205,3.5
6530,09/04/22 06:30:00,324,1.0,,,0.3,305,1.3,118,0.7,37,0.0,298,0.0,112,21,0.5,,,,,,,,,,,,,206,3.0
6531,09/04/22 07:00:00,319,1.0,,,0.3,300,1.3,118,1.0,44,0.0,298,0.0,90,21,0.5,,,,,,,,,,,,,201,3.0
6532,09/04/22 07:30:00,314,0.5,,,0.3,298,1.3,114,0.7,45,0.0,298,0.0,65,22,0.5,,,,,,,,,,,,,206,3.0
6533,09/04/22 08:00:00,300,0.5,,,0.0,317,1.3,118,0.7,42,0.0,298,0.0,100,18,0.0,,,,,,,,,,,,,211,2.0
6534,09/04/22 08:30:00,302,0.0,,,0.0,115,0.3,125,0.3,39,0.0,298,0.0,149,139,0.0,,,,,,,,,,,,,223,1.5
6535,09/04/22 09:00:00,281,0.0,,,0.0,115,0.0,117,0.3,27,0.0,298,0.0,149,135,0.0,,,,,,,,,,,,,233,1.0
6536,09/04/22 09:30:00,278,0.0,,,0.0,115,0.3,121,0.3,20,0.0,289,0.0,149,115,0.0,,,,,,,,,,,,,230,1.5
6537,09/04/22 10:00:00,279,0.0,,,0.0,117,0.3,125,0.7,24,0.0,286,0.0,149,133,0.0,,,,,,,,,,,,,226,1.5
6538,09/04/22 10:30:00,284,0.0,,,0.0,112,0.0,121,0.0,32,0.0,285,0.0,150,237,0.0,,,,,,,,,,,,,230,1.5
6539,09/04/22 11:00:00,347,0.0,,,0.0,112,0.0,114,0.0,70,0.0,285,0.0,208,167,0.0,,,,,,,,,,,,,251,1.5
6540,09/04/22 11:30:00,345,0.0,,,0.0,117,0.3,298,0.0,101,0.0,285,0.3,312,149,0.0,,,,,,,,,,,,,271,1.5
6541,09/04/22 12:00:00,34,0.0,,,0.7,306,0.3,313,0.0,128,0.0,285,0.7,350,154,0.0,,,,,,,,,,,,,313,2.0
6542,09/04/22 12:30:00,4,0.0,,,1.3,309,0.3,319,0.0,289,0.0,285,1.0,8,173,0.0,,,,,,,,,,,,,338,2.5
6543,09/04/22 13:00:00,21,0.0,,,1.3,309,0.7,317,0.0,299,0.0,285,1.0,10,198,0.0,,,,,,,,,,,,,343,2.5
6544,09/04/22 13:30:00,338,0.0,,,1.7,309,0.7,320,0.0,327,0.0,285,1.3,10,247,0.0,,,,,,,,,,,,,340,3.0
6545,09/04/22 14:00:00,313,0.0,,,1.7,307,0.3,320,0.0,341,0.0,323,1.3,8,270,0.0,,,,,,,,,,,,,341,3.0
6546,09/04/22 14:30:00,347,0.0,,,2.7,307,0.7,317,0.0,18,0.0,289,1.3,13,272,0.0,,,,,,,,,,,,,344,3.0
6547,09/04/22 15:00:00,327,0.0,,,4.0,310,0.3,336,0.3,60,0.0,288,1.7,29,28,0.0,,,,,,,,,,,,,354,4.0
6548,09/04/22 15:30:00,334,0.0,,,4.4,312,0.3,354,0.7,52,0.0,288,2.0,56,35,0.5,,,,,,,,,,,,,10,5.5
6549,09/04/22 16:00:00,345,0.5,,,4.7,313,0.7,327,0.7,53,0.0,288,2.3,53,35,0.5,,,,,,,,,,,,,10,5.5
6550,09/04/22 16:30:00,343,0.5,,,5.4,310,0.7,331,1.0,52,0.0,286,2.3,44,34,0.5,,,,,,,,,,,,,10,6.5
6551,09/04/22 17:00:00,341,0.5,,,5.0,312,0.7,329,1.0,48,0.0,286,2.3,49,37,0.5,,,,,,,,,,,,,11,6.0
6552,09/04/22 17:30:00,340,0.5,,,5.4,312,0.7,326,1.0,52,0.0,284,2.3,39,37,0.5,,,,,,,,,,,,,11,6.0
6553,09/04/22 18:00:00,337,0.0,,,5.0,309,0.7,327,0.7,59,0.0,281,2.0,41,39,0.5,,,,,,,,,,,,,8,6.0
6554,09/04/22 18:30:00,323,0.0,,,4.7,307,1.0,324,0.7,63,0.0,281,2.0,25,31,0.5,,,,,,,,,,,,,358,5.0
6555,09/04/22 19:00:00,323,0.0,,,4.4,309,0.7,323,0.3,63,0.0,279,1.7,37,35,0.0,,,,,,,,,,,,,7,4.5
6556,09/04/22 19:30:00,326,0.0,,,4.7,307,1.0,319,0.7,63,0.0,278,2.0,21,25,0.0,,,,,,,,,,,,,354,5.0
6557,09/04/22 20:00:00,320,0.0,,,4.4,307,1.0,321,0.3,63,0.0,277,2.0,21,25,0.0,,,,,,,,,,,,,0,6.0
6558,09/04/22 20:30:00,296,0.0,,,4.4,307,1.0,319,0.3,65,0.0,277,2.3,24,15,0.5,,,,,,,,,,,,,358,5.5
6559,09/04/22 21:00:00,317,0.0,,,4.7,307,1.0,320,0.7,63,0.0,268,2.3,17,347,0.5,,,,,,,,,,,,,354,6.0
6560,09/04/22 21:30:00,317,0.0,,,4.7,307,1.3,319,0.3,63,0.0,260,2.3,17,6,0.5,,,,,,,,,,,,,358,6.0
6561,09/04/22 22:00:00,319,0.0,,,4.7,307,1.0,323,0.7,65,0.0,253,2.7,18,6,0.5,,,,,,,,,,,,,358,6.5
6562,09/04/22 22:30:00,331,0.0,,,4.7,307,1.0,320,0.3,63,0.0,256,2.3,15,3,0.5,,,,,,,,,,,,,351,6.5
6563,09/04/22 23:00:00,314,0.0,,,4.7,307,1.3,316,0.3,63,0.0,253,2.3,15,350,0.5,,,,,,,,,,,,,0,6.0
6564,09/04/22 23:30:00,317,0.0,,,4.4,307,1.0,317,0.3,65,0.0,256,2.3,20,1,0.0,,,,,,,,,,,,,357,6.0
6565,09/05/22 00:00:00,320,0.0,,,4.4,307,1.0,320,0.3,67,0.0,251,2.0,20,22,0.5,,,,,,,,,,,,,0,6.0
6566,09/05/22 00:30:00,324,0.0,,,4.4,307,1.0,320,0.3,63,0.0,244,2.0,20,22,0.5,,,,,,,,,,,,,3,5.5
6567,09/05/22 01:00:00,317,0.0,,,4.4,307,1.0,323,0.3,65,0.0,241,2.3,18,329,0.0,,,,,,,,,,,,,355,5.5
6568,09/05/22 01:30:00,316,0.0,,,3.4,307,1.3,313,0.0,52,0.0,241,2.0,14,247,0.0,,,,,,,,,,,,,351,5.5
6569,09/05/22 02:00:00,324,0.0,,,3.4,306,1.0,324,0.0,35,0.0,236,2.0,14,243,0.0,,,,,,,,,,,,,341,5.0
6570,09/05/22 02:30:00,321,0.0,,,4.0,307,0.7,333,0.3,63,0.0,247,2.3,15,296,0.0,,,,,,,,,,,,,350,5.5
6571,09/05/22 03:00:00,316,0.0,,,3.0,307,1.0,329,0.0,6,0.0,240,2.3,8,240,0.0,,,,,,,,,,,,,343,5.0
6572,09/05/22 03:30:00,327,0.0,,,3.0,307,1.0,326,0.0,11,0.0,223,2.0,14,258,0.0,,,,,,,,,,,,,340,5.0
6573,09/05/22 04:00:00,314,0.0,,,3.4,307,1.0,327,0.0,20,0.0,229,2.3,13,257,0.0,,,,,,,,,,,,,338,5.5
6574,09/05/22 04:30:00,314,0.0,,,3.4,307,0.7,329,0.0,51,0.0,227,2.0,13,272,0.0,,,,,,,,,,,,,347,4.5
6575,09/05/22 05:00:00,336,0.0,,,3.4,307,0.7,326,0.0,55,0.0,236,2.0,14,278,0.0,,,,,,,,,,,,,345,4.0
6576,09/05/22 05:30:00,326,0.0,,,3.0,307,0.7,331,0.0,42,0.0,244,2.0,14,278,0.0,,,,,,,,,,,,,344,3.5
6577,09/05/22 06:00:00,348,0.0,,,3.0,307,0.7,330,0.0,53,0.0,257,1.7,14,267,0.0,,,,,,,,,,,,,340,3.0
6578,09/05/22 06:30:00,316,0.0,,,3.4,307,0.7,329,0.0,44,0.0,264,1.7,13,274,0.0,,,,,,,,,,,,,340,2.5
6579,09/05/22 07:00:00,334,0.0,,,2.7,307,0.7,329,0.0,45,0.0,264,1.7,13,274,0.0,,,,,,,,,,,,,338,2.5
6580,09/05/22 07:30:00,302,0.0,,,2.7,307,0.7,321,0.0,31,0.0,264,1.3,15,270,0.0,,,,,,,,,,,,,340,2.0
6581,09/05/22 08:00:00,307,0.0,,,2.7,307,0.3,324,0.0,56,0.0,264,1.3,14,277,0.0,,,,,,,,,,,,,331,1.5
6582,09/05/22 08:30:00,314,0.0,,,2.7,306,0.7,330,0.0,48,0.0,263,1.3,18,274,0.0,,,,,,,,,,,,,334,1.5
6583,09/05/22 09:00:00,329,0.0,,,2.7,307,0.3,317,0.0,58,0.0,261,1.3,14,298,0.0,,,,,,,,,,,,,338,1.5
6584,09/05/22 09:30:00,317,0.0,,,2.7,307,0.3,323,0.0,60,0.0,260,1.3,18,282,0.0,,,,,,,,,,,,,341,1.5
6585,09/05/22 10:00:00,312,0.0,,,2.7,307,0.3,320,0.0,53,0.0,261,1.0,20,277,0.0,,,,,,,,,,,,,344,1.5
6586,09/05/22 10:30:00,347,0.0,,,2.0,307,0.3,326,0.0,62,0.0,261,1.0,13,275,0.0,,,,,,,,,,,,,350,2.0
6587,09/05/22 11:00:00,336,0.0,,,2.3,307,0.3,317,0.0,51,0.0,261,1.0,17,263,0.0,,,,,,,,,,,,,345,2.0
6588,09/05/22 11:30:00,327,0.0,,,1.7,307,0.3,314,0.0,354,0.0,263,1.3,4,247,0.0,,,,,,,,,,,,,344,2.5
6589,09/05/22 12:00:00,355,0.0,,,1.0,314,0.7,313,0.0,277,0.0,261,1.0,3,257,0.0,,,,,,,,,,,,,329,2.0
6590,09/05/22 12:30:00,8,0.0,,,1.0,314,0.3,313,0.0,358,0.0,263,1.0,7,215,0.0,,,,,,,,,,,,,319,2.0
6591,09/05/22 13:00:00,358,0.0,,,0.3,331,0.7,307,0.0,256,0.0,264,0.7,341,202,0.0,,,,,,,,,,,,,321,1.5
6592,09/05/22 13:30:00,44,0.0,,,1.0,307,0.3,314,0.0,222,0.0,264,1.0,358,192,0.0,,,,,,,,,,,,,313,1.0
6593,09/05/22 14:00:00,37,0.0,,,1.7,307,0.0,309,0.0,27,0.0,260,1.0,15,222,0.0,,,,,,,,,,,,,321,0.5
6594,09/05/22 14:30:00,35,0.0,,,2.0,307,0.0,319,0.0,63,0.0,263,0.7,20,70,0.0,,,,,,,,,,,,,25,1.0
6595,09/05/22 15:00:00,35,0.0,,,1.0,307,0.0,307,0.0,70,0.0,265,0.7,14,288,0.0,,,,,,,,,,,,,51,0.5
6596,09/05/22 15:30:00,29,0.0,,,0.0,307,0.0,314,0.0,52,0.0,267,0.0,348,212,0.0,,,,,,,,,,,,,285,0.5
6597,09/05/22 16:00:00,331,0.0,,,0.0,307,0.0,110,0.0,87,0.0,265,0.0,337,178,0.0,,,,,,,,,,,,,285,0.5
6598,09/05/22 16:30:00,336,0.0,,,0.0,307,0.0,101,0.0,42,0.0,260,0.0,341,178,0.0,,,,,,,,,,,,,285,0.0
6599,09/05/22 17:00:00,334,0.0,,,0.0,307,0.0,122,0.0,55,0.0,261,0.0,343,187,0.0,,,,,,,,,,,,,285,0.0
6600,09/05/22 17:30:00,334,0.0,,,0.0,307,0.3,115,0.0,45,0.0,264,0.0,347,314,0.0,,,,,,,,,,,,,285,0.0
6601,09/05/22 18:00:00,305,0.0,,,0.0,307,0.0,119,0.0,51,0.0,265,0.0,358,352,0.0,,,,,,,,,,,,,285,0.0
6602,09/05/22 18:30:00,319,0.0,,,0.0,310,0.7,118,0.3,42,0.0,263,0.0,49,6,0.0,,,,,,,,,,,,,205,1.0
6603,09/05/22 19:00:00,321,0.0,,,0.0,91,0.0,124,0.0,70,0.0,261,0.0,69,333,0.0,,,,,,,,,,,,,233,1.5
6604,09/05/22 19:30:00,357,0.0,,,0.0,119,0.0,114,0.0,60,0.0,263,0.0,94,56,0.0,,,,,,,,,,,,,234,1.5
6605,09/05/22 20:00:00,321,0.0,,,0.0,119,0.3,129,0.3,70,0.0,260,0.0,170,122,0.0,,,,,,,,,,,,,247,1.5
6606,09/05/22 20:30:00,300,0.0,,,0.0,59,0.7,115,0.3,38,0.0,258,0.0,94,34,0.0,,,,,,,,,,,,,225,2.0
6607,09/05/22 21:00:00,307,0.0,,,0.0,302,0.3,124,0.3,48,0.0,260,0.0,25,246,0.0,,,,,,,,,,,,,234,2.0
6608,09/05/22 21:30:00,306,0.0,,,0.0,146,0.7,118,0.7,49,0.0,256,0.0,93,22,0.0,,,,,,,,,,,,,233,2.0
6609,09/05/22 22:00:00,289,0.0,,,0.0,319,0.7,118,0.3,32,0.0,257,0.0,95,7,0.0,,,,,,,,,,,,,212,2.5
6610,09/05/22 22:30:00,284,0.0,,,0.0,117,0.3,118,0.3,35,0.0,256,0.0,110,17,0.0,,,,,,,,,,,,,206,2.5
6611,09/05/22 23:00:00,296,0.0,,,0.0,292,1.0,118,0.7,32,0.0,253,0.0,102,8,0.0,,,,,,,,,,,,,202,3.0
6612,09/05/22 23:30:00,295,0.5,,,0.3,306,1.3,118,1.0,29,0.0,251,0.0,114,24,0.5,,,,,,,,,,,,,208,3.5
6613,09/06/22 00:00:00,292,1.0,,,0.3,303,1.7,119,1.0,37,0.0,251,0.0,111,25,1.0,,,,,,,,,,,,,201,3.5
6614,09/06/22 00:30:00,253,1.0,,,0.3,302,1.3,115,1.0,8,0.0,253,0.3,110,25,0.5,,,,,,,,,,,,,188,3.5
6615,09/06/22 01:00:00,236,1.5,,,0.3,302,1.3,115,1.3,1,0.0,243,0.3,111,352,0.5,,,,,,,,,,,,,183,4.0
6616,09/06/22 01:30:00,226,2.5,,,0.3,291,1.0,112,1.7,348,0.0,241,0.3,111,312,1.0,,,,,,,,,,,,,183,4.0
6617,09/06/22 02:00:00,247,1.5,,,0.7,299,1.7,115,1.7,1,0.0,248,0.3,110,303,0.5,,,,,,,,,,,,,185,4.5
6618,09/06/22 02:30:00,230,2.0,,,0.7,293,1.3,117,2.0,354,0.0,250,0.3,115,282,1.0,,,,,,,,,,,,,181,4.5
6619,09/06/22 03:00:00,230,2.0,,,0.7,295,1.3,117,1.7,357,0.0,251,0.3,115,321,1.0,,,,,,,,,,,,,184,4.0
6620,09/06/22 03:30:00,230,2.0,,,0.7,307,1.0,115,1.7,355,0.0,263,0.3,110,330,1.0,,,,,,,,,,,,,178,4.5
6621,09/06/22 04:00:00,226,2.5,,,0.3,279,0.7,125,2.0,348,0.0,265,0.3,110,279,1.0,,,,,,,,,,,,,173,4.5
6622,09/06/22 04:30:00,223,2.5,,,0.3,132,0.3,121,2.0,348,0.0,268,0.3,105,267,1.0,,,,,,,,,,,,,173,4.0
6623,09/06/22 05:00:00,225,2.5,,,0.3,219,0.3,118,2.0,347,0.0,268,0.3,119,268,1.0,,,,,,,,,,,,,170,4.0
6624,09/06/22 05:30:00,225,3.0,,,0.3,247,0.3,129,2.0,348,0.0,267,0.3,118,263,1.0,,,,,,,,,,,,,171,4.5
6625,09/06/22 06:00:00,225,3.0,,,0.3,292,0.3,128,2.3,348,0.0,267,0.3,110,267,1.0,,,,,,,,,,,,,171,5.0
6626,09/06/22 06:30:00,226,3.0,,,0.3,281,0.3,122,2.3,351,0.0,267,0.7,107,261,1.0,,,,,,,,,,,,,173,4.5
6627,09/06/22 07:00:00,225,2.5,,,0.3,279,0.3,119,2.0,350,0.0,267,0.7,115,263,1.0,,,,,,,,,,,,,173,4.0
6628,09/06/22 07:30:00,225,2.0,,,0.3,293,0.3,110,1.7,347,0.0,265,0.3,114,284,0.5,,,,,,,,,,,,,175,4.0
6629,09/06/22 08:00:00,223,2.5,,,0.3,295,0.3,115,2.0,350,0.0,265,0.3,111,260,0.5,,,,,,,,,,,,,173,3.5
6630,09/06/22 08:30:00,225,2.0,,,0.3,300,0.7,108,1.7,345,0.0,264,0.3,111,261,0.5,,,,,,,,,,,,,174,3.5
6631,09/06/22 09:00:00,232,1.5,,,0.7,305,0.7,107,1.3,347,0.0,263,0.3,121,303,0.5,,,,,,,,,,,,,174,3.0
6632,09/06/22 09:30:00,234,1.5,,,0.7,300,1.7,114,1.7,3,0.0,264,0.7,121,44,1.0,,,,,,,,,,,,,184,4.0
6633,09/06/22 10:00:00,232,2.0,,,1.0,302,2.0,114,2.0,4,0.0,265,0.7,124,42,1.0,,,,,,,,,,,,,184,4.5
6634,09/06/22 10:30:00,230,2.0,,,1.0,300,1.7,114,2.0,1,0.0,265,0.7,119,41,1.0,,,,,,,,,,,,,184,4.5
6635,09/06/22 11:00:00,234,2.0,,,1.0,302,1.7,114,2.0,358,0.0,265,0.7,121,41,1.0,,,,,,,,,,,,,185,5.5
6636,09/06/22 11:30:00,234,1.5,,,1.0,302,1.7,114,2.0,352,0.0,265,0.7,122,42,1.5,,,,,,,,,,,,,184,6.0
6637,09/06/22 12:00:00,234,2.0,,,1.3,300,2.3,114,2.3,354,0.0,267,0.3,121,45,1.0,,,,,,,,,,,,,187,5.0
6638,09/06/22 12:30:00,229,2.5,,,1.0,298,2.0,115,2.3,354,0.0,267,0.7,115,357,1.0,,,,,,,,,,,,,184,5.0
6639,09/06/22 13:00:00,227,2.5,,,0.7,300,1.3,114,2.3,348,0.0,267,0.7,119,3,1.0,,,,,,,,,,,,,183,5.0
