"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"208",2022-12-09 15:00:00,"2022-12-09","15","BEO-BASE","BEO","BASE","21350915",0,0.5,0.25,0.5
"209",2022-12-09 16:00:00,"2022-12-09","16","BEO-BASE","BEO","BASE","21350915",0,0.5,0.25,0.5
"210",2022-12-09 17:00:00,"2022-12-09","17","BEO-BASE","BEO","BASE","21350915",0.5,6,3.25,5.5
"211",2022-12-09 18:00:00,"2022-12-09","18","BEO-BASE","BEO","BASE","21350915",7,8.1,7.55,1.1
"212",2022-12-09 19:00:00,"2022-12-09","19","BEO-BASE","BEO","BASE","21350915",7,7.5,7.25,0.5
"213",2022-12-09 20:00:00,"2022-12-09","20","BEO-BASE","BEO","BASE","21350915",7,7.5,7.25,0.5
"214",2022-12-09 21:00:00,"2022-12-09","21","BEO-BASE","BEO","BASE","21350915",6,6,6,0
"215",2022-12-09 22:00:00,"2022-12-09","22","BEO-BASE","BEO","BASE","21350915",5.5,6,5.75,0.5
"216",2022-12-09 23:00:00,"2022-12-09","23","BEO-BASE","BEO","BASE","21350915",4.5,5,4.75,0.5
"217",2022-12-10,"2022-12-10","00","BEO-BASE","BEO","BASE","21350915",6.5,7.5,7,1
"218",2022-12-10 01:00:00,"2022-12-10","01","BEO-BASE","BEO","BASE","21350915",4.5,6.5,5.5,2
"219",2022-12-10 02:00:00,"2022-12-10","02","BEO-BASE","BEO","BASE","21350915",3.5,3.5,3.5,0
"220",2022-12-10 03:00:00,"2022-12-10","03","BEO-BASE","BEO","BASE","21350915",3.5,3.5,3.5,0
"221",2022-12-10 04:00:00,"2022-12-10","04","BEO-BASE","BEO","BASE","21350915",2.5,2.5,2.5,0
"222",2022-12-10 05:00:00,"2022-12-10","05","BEO-BASE","BEO","BASE","21350915",2.5,2.5,2.5,0
"223",2022-12-10 06:00:00,"2022-12-10","06","BEO-BASE","BEO","BASE","21350915",2.5,2.5,2.5,0
"224",2022-12-10 07:00:00,"2022-12-10","07","BEO-BASE","BEO","BASE","21350915",2,2,2,0
"225",2022-12-10 08:00:00,"2022-12-10","08","BEO-BASE","BEO","BASE","21350915",2,4,3,2
